festival_date,dong_name,total_visitors_daily,local_visitors_daily,foreign_visitors_daily,is_festival_active,festival_name,sigungu_name,day_of_week,festival_type,has_celebrity_performance,festival_duration,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours,is_public_holiday,year,month,day,is_weekend,is_final_holiday,daily_festival_attendance_y
2023-01-21,황지동,18784,9863,8922,0,없음,데이터없음,5,없음,0,0,216,-16.8,-2.5,0.0,0.0,1,2023,1,21,1,1,0
2023-01-22,대관령면,48472,5372,43099,1,제30회 대관령눈꽃축제,평창군,6,생태자연,0,10,100,-13.2,-1.8,0.0,0.0,1,2023,1,22,1,1,9246
2023-01-22,동송읍,28168,8992,19176,1,제13회 철원 한탄강 얼음트레킹 축제,철원군,6,생태자연,0,11,95,-9.7,0.3,0.0,0.0,1,2023,1,22,1,1,10776
2023-01-22,문곡소도동,10952,4438,6514,0,없음,데이터없음,6,없음,0,0,216,-10.4,0.8,0.0,0.0,1,2023,1,22,1,1,0
2023-01-22,성내동,12492,5026,7466,0,없음,데이터없음,6,없음,0,0,106,-1.6,5.8,0.0,0.0,1,2023,1,22,1,1,0
2023-01-22,홍천읍,48388,18812,29575,1,제12회 홍천강 꽁꽁축제,홍천군,6,전통역사,0,12,212,-8.5,0.5,0.0,0.0,1,2023,1,22,1,1,26393
2023-01-22,화천읍,28329,7840,20489,1,제19회 산천어축제,화천군,6,문화예술,0,23,101,-8.1,0.1,0.0,0.0,1,2023,1,22,1,1,93079
2023-01-22,황지동,15620,7234,8386,0,없음,데이터없음,6,없음,0,0,216,-10.4,0.8,0.0,0.0,1,2023,1,22,1,1,0
2023-01-23,대관령면,57138,5478,51660,1,제30회 대관령눈꽃축제,평창군,0,생태자연,0,10,100,-11.9,0.6,0.0,0.0,1,2023,1,23,0,1,11083
2023-01-23,동송읍,28340,9166,19173,1,제13회 철원 한탄강 얼음트레킹 축제,철원군,0,생태자연,0,11,95,-7.2,2.0,0.0,0.0,1,2023,1,23,0,1,10774
2023-01-23,문곡소도동,11694,4022,7672,0,없음,데이터없음,0,없음,0,0,216,-7.2,2.7,0.0,0.0,1,2023,1,23,0,1,0
2023-01-23,성내동,8561,4004,4557,0,없음,데이터없음,0,없음,0,0,106,0.7,8.0,0.0,0.0,1,2023,1,23,0,1,0
2023-01-23,홍천읍,44737,19218,25518,1,제12회 홍천강 꽁꽁축제,홍천군,0,전통역사,0,12,212,-5.6,4.6,0.0,0.0,1,2023,1,23,0,1,22772
2023-01-23,화천읍,35728,8176,27552,1,제19회 산천어축제,화천군,0,문화예술,0,23,101,-6.4,4.9,0.0,0.0,1,2023,1,23,0,1,125165
2023-01-23,황지동,16530,7777,8754,0,없음,데이터없음,0,없음,0,0,216,-7.2,2.7,0.0,0.0,1,2023,1,23,0,1,0
2023-01-24,대관령면,34440,4974,29466,1,제30회 대관령눈꽃축제,평창군,1,생태자연,0,10,100,-21.9,-7.6,0.0,0.0,1,2023,1,24,0,1,6322
2023-01-24,동송읍,15666,8491,7175,1,제13회 철원 한탄강 얼음트레킹 축제,철원군,1,생태자연,0,11,95,-18.8,-9.2,0.0,0.0,1,2023,1,24,0,1,4032
2023-01-24,문곡소도동,6934,3748,3185,0,없음,데이터없음,1,없음,0,0,216,-19.3,-4.9,0.0,0.0,1,2023,1,24,0,1,0
2023-01-24,성내동,6293,3899,2394,0,없음,데이터없음,1,없음,0,0,106,-10.8,2.8,0.0,0.0,1,2023,1,24,0,1,0
2023-01-24,홍천읍,32302,19904,12397,1,제12회 홍천강 꽁꽁축제,홍천군,1,전통역사,0,12,212,-16.9,-3.8,0.0,0.0,1,2023,1,24,0,1,11063
2023-01-24,화천읍,18011,7791,10220,1,제19회 산천어축제,화천군,1,문화예술,0,23,101,-17.3,-4.1,0.0,0.0,1,2023,1,24,0,1,46428
2023-01-24,황지동,12579,7766,4812,0,없음,데이터없음,1,없음,0,0,216,-19.3,-4.9,0.0,0.0,1,2023,1,24,0,1,0
2023-01-25,대관령면,23618,6206,17412,1,제30회 대관령눈꽃축제,평창군,2,생태자연,0,10,100,-24.8,-10.4,0.0,0.0,0,2023,1,25,0,0,3736
2023-01-25,동송읍,14732,9936,4795,0,없음,데이터없음,2,없음,0,0,95,-21.9,-8.7,0.0,0.0,0,2023,1,25,0,0,0
2023-01-25,문곡소도동,6108,4088,2020,0,없음,데이터없음,2,없음,0,0,216,-20.8,-7.8,0.0,0.0,0,2023,1,25,0,0,0
2023-01-25,성내동,5978,4669,1309,0,없음,데이터없음,2,없음,0,0,106,-12.3,-0.6,0.0,0.0,0,2023,1,25,0,0,0
2023-01-25,홍천읍,32389,24850,7539,0,없음,데이터없음,2,없음,0,0,212,-20.8,-7.5,0.0,0.0,0,2023,1,25,0,0,0
2023-01-25,화천읍,17182,10090,7091,1,제19회 산천어축제,화천군,2,문화예술,0,23,101,-20.0,-6.7,0.0,0.0,0,2023,1,25,0,0,32213
2023-01-25,황지동,14812,11144,3668,0,없음,데이터없음,2,없음,0,0,216,-20.8,-7.8,0.0,0.0,0,2023,1,25,0,0,0
2023-01-26,대관령면,23594,6440,17154,1,제30회 대관령눈꽃축제,평창군,3,생태자연,0,10,100,-18.3,-6.6,0.0,0.0,0,2023,1,26,0,0,3680
2023-01-26,동송읍,13762,10196,3566,0,없음,데이터없음,3,없음,0,0,95,-13.7,-4.7,0.0,0.0,0,2023,1,26,0,0,0
2023-01-26,문곡소도동,6713,4224,2488,0,없음,데이터없음,3,없음,0,0,216,-14.7,-4.5,0.0,0.0,0,2023,1,26,0,0,0
2023-01-26,성내동,6412,4988,1424,0,없음,데이터없음,3,없음,0,0,106,-6.1,1.5,0.0,0.0,0,2023,1,26,0,0,0
2023-01-26,홍천읍,31584,25025,6559,0,없음,데이터없음,3,없음,0,0,212,-13.7,-4.7,3.0,0.3,0,2023,1,26,0,0,0
2023-01-26,화천읍,15652,9443,6209,1,제19회 산천어축제,화천군,3,문화예술,0,23,101,-11.8,-4.6,1.0,0.1,0,2023,1,26,0,0,28207
2023-01-26,황지동,15001,11459,3542,0,없음,데이터없음,3,없음,0,0,216,-14.7,-4.5,0.0,0.0,0,2023,1,26,0,0,0
2023-01-27,대관령면,30706,6492,24213,1,제30회 대관령눈꽃축제,평창군,4,생태자연,0,10,100,-17.2,-9.3,0.0,0.0,0,2023,1,27,0,0,5195
2023-01-27,동송읍,15246,10773,4473,0,없음,데이터없음,4,없음,0,0,95,-14.7,-5.1,0.0,0.0,0,2023,1,27,0,0,0
2023-01-27,문곡소도동,10084,4610,5474,1,제 31회 태백산 눈축제,태백시,4,생태자연,1,5,216,-13.2,-6.3,0.0,0.0,0,2023,1,27,0,0,18896
2023-01-27,성내동,6636,5120,1516,0,없음,데이터없음,4,없음,0,0,106,-5.0,0.7,0.0,0.0,0,2023,1,27,0,0,0
2023-01-27,홍천읍,34741,26397,8344,0,없음,데이터없음,4,없음,0,0,212,-11.7,-4.1,0.0,0.0,0,2023,1,27,0,0,0
2023-01-27,화천읍,20048,10395,9653,1,제19회 산천어축제,화천군,4,문화예술,0,23,101,-12.5,-2.9,0.0,0.0,0,2023,1,27,0,0,43852
2023-01-27,황지동,16772,11918,4854,1,제 31회 태백산 눈축제,태백시,4,생태자연,1,5,216,-13.2,-6.3,0.0,0.0,0,2023,1,27,0,0,16755
2023-01-28,대관령면,44114,5694,38420,1,제30회 대관령눈꽃축제,평창군,5,생태자연,0,10,100,-17.0,-8.2,0.0,0.0,0,2023,1,28,1,1,8243
2023-01-28,동송읍,18431,9930,8502,0,없음,데이터없음,5,없음,0,0,95,-17.6,-3.5,0.0,0.0,0,2023,1,28,1,1,0
2023-01-28,문곡소도동,26180,4924,21256,1,제 31회 태백산 눈축제,태백시,5,생태자연,0,5,216,-15.1,-6.7,0.0,0.0,0,2023,1,28,1,1,73373
2023-01-28,성내동,6062,4378,1684,0,없음,데이터없음,5,없음,0,0,106,-7.2,1.0,0.0,0.0,0,2023,1,28,1,1,0
2023-01-28,홍천읍,33618,22785,10832,0,없음,데이터없음,5,없음,0,0,212,-16.8,-2.3,0.0,0.0,0,2023,1,28,1,1,0
2023-01-28,화천읍,27874,9202,18672,1,제19회 산천어축제,화천군,5,문화예술,0,23,101,-16.2,-1.2,0.0,0.0,0,2023,1,28,1,1,84824
2023-01-28,황지동,17801,9762,8040,1,제 31회 태백산 눈축제,태백시,5,생태자연,0,5,216,-15.1,-6.7,0.0,0.0,0,2023,1,28,1,1,27753
2023-01-29,대관령면,42472,5722,36750,1,제30회 대관령눈꽃축제,평창군,6,생태자연,0,10,100,-14.4,-4.4,1.0,0.2,0,2023,1,29,1,1,7884
2023-01-29,동송읍,18974,10084,8890,0,없음,데이터없음,6,없음,0,0,95,-15.2,1.3,1.0,0.1,0,2023,1,29,1,1,0
2023-01-29,문곡소도동,26296,5232,21063,1,제 31회 태백산 눈축제,태백시,6,생태자연,0,5,216,-10.5,-2.9,1.0,0.4,0,2023,1,29,1,1,72707
2023-01-29,성내동,5940,4442,1498,0,없음,데이터없음,6,없음,0,0,106,-2.5,5.3,0.0,0.0,0,2023,1,29,1,1,0
2023-01-29,홍천읍,31476,21480,9996,0,없음,데이터없음,6,없음,0,0,212,-13.5,1.6,2.0,1.1,0,2023,1,29,1,1,0
2023-01-29,화천읍,24759,8876,15883,1,제19회 산천어축제,화천군,6,문화예술,0,23,101,-13.4,1.0,2.0,1.4,0,2023,1,29,1,1,72154
2023-01-29,황지동,15820,8883,6937,1,제 31회 태백산 눈축제,태백시,6,생태자연,0,5,216,-10.5,-2.9,1.0,0.4,0,2023,1,29,1,1,23946
2023-01-30,대관령면,26593,6506,20086,0,없음,데이터없음,0,없음,0,0,100,-9.9,-3.0,0.0,0.0,0,2023,1,30,0,0,0
2023-01-30,동송읍,17521,11284,6237,0,없음,데이터없음,0,없음,0,0,95,-12.9,2.2,0.0,0.0,0,2023,1,30,0,0,0
2023-01-30,문곡소도동,10409,4613,5796,1,제 31회 태백산 눈축제,태백시,0,생태자연,0,5,216,-8.7,-1.6,0.0,0.0,0,2023,1,30,0,0,20007
2023-01-30,성내동,5880,4606,1274,0,없음,데이터없음,0,없음,0,0,106,-0.8,4.0,0.0,0.0,0,2023,1,30,0,0,0
2023-01-30,홍천읍,34132,26243,7889,0,없음,데이터없음,0,없음,0,0,212,-11.3,2.6,0.0,0.0,0,2023,1,30,0,0,0
2023-01-30,화천읍,13304,9348,3955,0,없음,데이터없음,0,없음,0,0,101,-11.8,3.6,0.0,0.0,0,2023,1,30,0,0,0
2023-01-30,황지동,16520,12075,4445,1,제 31회 태백산 눈축제,태백시,0,생태자연,0,5,216,-8.7,-1.6,0.0,0.0,0,2023,1,30,0,0,15344
2023-01-31,대관령면,23163,6626,16538,0,없음,데이터없음,1,없음,0,0,100,-12.4,1.2,0.0,0.0,0,2023,1,31,0,0,0
2023-01-31,동송읍,15155,10976,4179,0,없음,데이터없음,1,없음,0,0,95,-10.0,5.2,0.0,0.0,0,2023,1,31,0,0,0
2023-01-31,문곡소도동,12254,6034,6220,1,제 31회 태백산 눈축제,태백시,1,생태자연,0,5,216,-11.3,3.2,0.0,0.0,0,2023,1,31,0,0,21471
2023-01-31,성내동,6664,5236,1428,0,없음,데이터없음,1,없음,0,0,106,-0.3,9.9,0.0,0.0,0,2023,1,31,0,0,0
2023-01-31,홍천읍,34752,26604,8148,0,없음,데이터없음,1,없음,0,0,212,-10.9,5.5,0.0,0.0,0,2023,1,31,0,0,0
2023-01-31,화천읍,13538,9012,4526,0,없음,데이터없음,1,없음,0,0,101,-9.3,0.9,0.0,0.0,0,2023,1,31,0,0,0
2023-01-31,황지동,16790,12170,4620,1,제 31회 태백산 눈축제,태백시,1,생태자연,0,5,216,-11.3,3.2,0.0,0.0,0,2023,1,31,0,0,15948
2023-02-01,대관령면,20958,7525,13433,0,없음,데이터없음,2,없음,0,0,100,-9.4,1.1,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,동송읍,15988,11224,4764,0,없음,데이터없음,2,없음,0,0,95,4.5,4.5,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,문곡소도동,7458,4792,2667,0,없음,데이터없음,2,없음,0,0,216,-5.8,3.4,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,성내동,5971,5005,966,0,없음,데이터없음,2,없음,0,0,106,2.4,10.5,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,양양읍,25809,19226,6584,0,없음,데이터없음,2,없음,0,0,90,-1.3,6.9,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,홍천읍,35042,28161,6881,0,없음,데이터없음,2,없음,0,0,212,2.7,2.7,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,화천읍,11221,7980,3241,0,없음,데이터없음,2,없음,0,0,101,-1.4,-1.4,0.0,0.0,0,2023,2,1,0,0,0
2023-02-01,황지동,14332,11350,2982,0,없음,데이터없음,2,없음,0,0,216,-5.8,3.4,0.0,0.0,0,2023,2,1,0,0,0
2023-02-02,대관령면,21956,7528,14427,0,없음,데이터없음,3,없음,0,0,100,-17.1,-1.8,0.0,0.0,0,2023,2,2,0,0,0
2023-02-02,문곡소도동,6965,4515,2450,0,없음,데이터없음,3,없음,0,0,216,-12.0,1.0,0.0,0.0,0,2023,2,2,0,0,0
2023-02-02,성내동,6534,5422,1113,0,없음,데이터없음,3,없음,0,0,106,-2.2,3.8,0.0,0.0,0,2023,2,2,0,0,0
2023-02-02,양양읍,26596,19310,7287,0,없음,데이터없음,3,없음,0,0,90,-6.3,1.1,0.0,0.0,0,2023,2,2,0,0,0
2023-02-02,황지동,14494,11532,2961,0,없음,데이터없음,3,없음,0,0,216,-12.0,1.0,0.0,0.0,0,2023,2,2,0,0,0
2023-02-03,대관령면,28858,7819,21038,0,없음,데이터없음,4,없음,0,0,100,-12.2,0.2,0.0,0.0,0,2023,2,3,0,0,0
2023-02-03,문곡소도동,7690,4683,3006,0,없음,데이터없음,4,없음,0,0,216,-8.7,2.0,0.0,0.0,0,2023,2,3,0,0,0
2023-02-03,성내동,9636,7312,2324,0,없음,데이터없음,4,없음,0,0,106,-1.3,5.3,0.0,0.0,0,2023,2,3,0,0,0
2023-02-03,양양읍,27769,19218,8550,0,없음,데이터없음,4,없음,0,0,90,-3.9,1.3,0.0,0.0,0,2023,2,3,0,0,0
2023-02-03,황지동,15054,11700,3353,0,없음,데이터없음,4,없음,0,0,216,-8.7,2.0,0.0,0.0,0,2023,2,3,0,0,0
2023-02-04,대관령면,41832,6671,35161,0,없음,데이터없음,5,없음,0,0,100,-10.4,-1.4,0.0,0.0,0,2023,2,4,1,1,0
2023-02-04,문곡소도동,12740,4890,7850,0,없음,데이터없음,5,없음,0,0,216,-8.2,-0.3,0.0,0.0,0,2023,2,4,1,1,0
2023-02-04,성내동,9258,6545,2712,0,없음,데이터없음,5,없음,0,0,106,-1.2,6.7,0.0,0.0,0,2023,2,4,1,1,0
2023-02-04,양양읍,37698,18252,19446,0,없음,데이터없음,5,없음,0,0,90,-3.8,5.1,0.0,0.0,0,2023,2,4,1,1,0
2023-02-04,황지동,15208,10199,5008,0,없음,데이터없음,5,없음,0,0,216,-8.2,-0.3,0.0,0.0,0,2023,2,4,1,1,0
2023-02-05,대관령면,42140,6727,35413,0,없음,데이터없음,6,없음,0,0,100,-9.9,1.0,0.0,0.0,0,2023,2,5,1,1,0
2023-02-05,문곡소도동,13002,4806,8197,0,없음,데이터없음,6,없음,0,0,216,-9.8,3.0,0.0,0.0,0,2023,2,5,1,1,0
2023-02-05,성내동,9054,6318,2737,0,없음,데이터없음,6,없음,0,0,106,-1.3,9.7,0.0,0.0,0,2023,2,5,1,1,0
2023-02-05,양양읍,26719,15197,11522,0,없음,데이터없음,6,없음,0,0,90,-1.4,7.4,0.0,0.0,0,2023,2,5,1,1,0
2023-02-05,황지동,12719,8435,4284,0,없음,데이터없음,6,없음,0,0,216,-9.8,3.0,0.0,0.0,0,2023,2,5,1,1,0
2023-02-06,대관령면,26299,7658,18641,0,없음,데이터없음,0,없음,0,0,100,-10.2,5.5,0.0,0.0,0,2023,2,6,0,0,0
2023-02-06,문곡소도동,6762,4431,2331,0,없음,데이터없음,0,없음,0,0,216,-9.8,8.2,0.0,0.0,0,2023,2,6,0,0,0
2023-02-06,성내동,5940,4816,1124,0,없음,데이터없음,0,없음,0,0,106,1.7,10.4,0.0,0.0,0,2023,2,6,0,0,0
2023-02-06,양양읍,27216,19348,7868,0,없음,데이터없음,0,없음,0,0,90,0.9,9.9,0.0,0.0,0,2023,2,6,0,0,0
2023-02-06,황지동,15018,11686,3332,0,없음,데이터없음,0,없음,0,0,216,-9.8,8.2,0.0,0.0,0,2023,2,6,0,0,0
2023-02-07,대관령면,23191,7312,15880,0,없음,데이터없음,1,없음,0,0,100,-9.9,0.8,0.0,0.0,0,2023,2,7,0,0,0
2023-02-07,문곡소도동,7382,4560,2821,0,없음,데이터없음,1,없음,0,0,216,-6.7,4.2,0.0,0.0,0,2023,2,7,0,0,0
2023-02-07,성내동,6450,5285,1166,0,없음,데이터없음,1,없음,0,0,106,1.0,8.3,0.0,0.0,0,2023,2,7,0,0,0
2023-02-07,양양읍,27206,19520,7686,0,없음,데이터없음,1,없음,0,0,90,-0.1,5.3,0.0,0.0,0,2023,2,7,0,0,0
2023-02-07,황지동,14584,11392,3192,0,없음,데이터없음,1,없음,0,0,216,-6.7,4.2,0.0,0.0,0,2023,2,7,0,0,0
2023-02-08,대관령면,23978,7584,16394,0,없음,데이터없음,2,없음,0,0,100,-10.0,3.4,0.0,0.0,0,2023,2,8,0,0,0
2023-02-08,문곡소도동,7707,4795,2912,0,없음,데이터없음,2,없음,0,0,216,-7.5,4.9,0.0,0.0,0,2023,2,8,0,0,0
2023-02-08,성내동,6472,5232,1239,0,없음,데이터없음,2,없음,0,0,106,-0.1,7.8,0.0,0.0,0,2023,2,8,0,0,0
2023-02-08,양양읍,27020,19666,7354,0,없음,데이터없음,2,없음,0,0,90,-1.7,5.1,0.0,0.0,0,2023,2,8,0,0,0
2023-02-08,황지동,15050,11736,3314,0,없음,데이터없음,2,없음,0,0,216,-7.5,4.9,0.0,0.0,0,2023,2,8,0,0,0
2023-02-09,대관령면,24360,7536,16824,0,없음,데이터없음,3,없음,0,0,100,-12.4,-0.2,0.0,0.0,0,2023,2,9,0,0,0
2023-02-09,문곡소도동,7564,4756,2807,0,없음,데이터없음,3,없음,0,0,216,-9.3,2.6,0.0,0.0,0,2023,2,9,0,0,0
2023-02-09,성내동,6738,5418,1320,0,없음,데이터없음,3,없음,0,0,106,-1.0,6.7,1.0,0.1,0,2023,2,9,0,0,0
2023-02-09,양양읍,31224,20377,10846,0,없음,데이터없음,3,없음,0,0,90,-1.3,5.0,0.0,0.0,0,2023,2,9,0,0,0
2023-02-09,황지동,14914,11599,3314,0,없음,데이터없음,3,없음,0,0,216,-9.3,2.6,0.0,0.0,0,2023,2,9,0,0,0
2023-02-10,대관령면,30362,7602,22760,0,없음,데이터없음,4,없음,0,0,100,-4.2,2.1,1.0,0.9,0,2023,2,10,0,0,0
2023-02-10,문곡소도동,6878,4424,2454,0,없음,데이터없음,4,없음,0,0,216,-3.5,2.8,1.0,0.2,0,2023,2,10,0,0,0
2023-02-10,성내동,6458,5194,1264,0,없음,데이터없음,4,없음,0,0,106,2.0,6.5,2.0,1.6,0,2023,2,10,0,0,0
2023-02-10,양양읍,28598,19016,9583,0,없음,데이터없음,4,없음,0,0,90,-0.4,3.5,1.0,0.2,0,2023,2,10,0,0,0
2023-02-10,황지동,15312,12187,3126,0,없음,데이터없음,4,없음,0,0,216,-3.5,2.8,1.0,0.2,0,2023,2,10,0,0,0
2023-02-11,대관령면,43600,6626,36974,0,없음,데이터없음,5,없음,0,0,100,-8.2,5.9,0.0,0.0,0,2023,2,11,1,1,0
2023-02-11,문곡소도동,13618,4890,8729,0,없음,데이터없음,5,없음,0,0,216,-8.6,5.7,0.0,0.0,0,2023,2,11,1,1,0
2023-02-11,성내동,6552,4834,1718,0,없음,데이터없음,5,없음,0,0,106,0.5,10.2,0.0,0.0,0,2023,2,11,1,1,0
2023-02-11,양양읍,31952,17056,14896,0,없음,데이터없음,5,없음,0,0,90,-1.0,7.2,0.0,0.0,0,2023,2,11,1,1,0
2023-02-11,황지동,15435,9986,5450,0,없음,데이터없음,5,없음,0,0,216,-8.6,5.7,0.0,0.0,0,2023,2,11,1,1,0
2023-02-12,대관령면,43172,6716,36456,0,없음,데이터없음,6,없음,0,0,100,-7.0,2.4,0.0,0.0,0,2023,2,12,1,1,0
2023-02-12,문곡소도동,12750,4638,8113,0,없음,데이터없음,6,없음,0,0,216,-7.0,5.6,0.0,0.0,0,2023,2,12,1,1,0
2023-02-12,성내동,5988,4445,1544,0,없음,데이터없음,6,없음,0,0,106,3.5,9.0,0.0,0.0,0,2023,2,12,1,1,0
2023-02-12,양양읍,29110,15820,13290,0,없음,데이터없음,6,없음,0,0,90,1.1,6.9,1.0,0.3,0,2023,2,12,1,1,0
2023-02-12,황지동,13118,8592,4526,0,없음,데이터없음,6,없음,0,0,216,-7.0,5.6,0.0,0.0,0,2023,2,12,1,1,0
2023-02-13,대관령면,24370,7164,17206,0,없음,데이터없음,0,없음,0,0,100,-2.9,-0.4,2.0,1.2000000000000002,0,2023,2,13,0,0,0
2023-02-13,문곡소도동,6440,4214,2226,0,없음,데이터없음,0,없음,0,0,216,-2.4,0.3,0.0,0.0,0,2023,2,13,0,0,0
2023-02-13,성내동,5831,4543,1288,0,없음,데이터없음,0,없음,0,0,106,1.3,7.0,3.0,12.9,0,2023,2,13,0,0,0
2023-02-13,양양읍,25960,18102,7858,0,없음,데이터없음,0,없음,0,0,90,0.0,5.6,5.0,25.9,0,2023,2,13,0,0,0
2023-02-13,황지동,14644,11252,3392,0,없음,데이터없음,0,없음,0,0,216,-2.4,0.3,0.0,0.0,0,2023,2,13,0,0,0
2023-02-14,대관령면,23930,7242,16688,0,없음,데이터없음,1,없음,0,0,100,-8.5,-3.0,0.0,0.0,0,2023,2,14,0,0,0
2023-02-14,문곡소도동,7074,4403,2670,0,없음,데이터없음,1,없음,0,0,216,-6.1,-0.9,0.0,0.0,0,2023,2,14,0,0,0
2023-02-14,성내동,6836,5464,1372,0,없음,데이터없음,1,없음,0,0,106,-0.6,3.5,3.0,4.3,0,2023,2,14,0,0,0
2023-02-14,양양읍,28798,19852,8946,0,없음,데이터없음,1,없음,0,0,90,-4.4,0.7,1.0,0.9,0,2023,2,14,0,0,0
2023-02-14,황지동,14836,11456,3381,0,없음,데이터없음,1,없음,0,0,216,-6.1,-0.9,0.0,0.0,0,2023,2,14,0,0,0
2023-02-15,대관령면,22158,7206,14952,0,없음,데이터없음,2,없음,0,0,100,-8.2,-3.3,0.0,0.0,0,2023,2,15,0,0,0
2023-02-15,문곡소도동,6622,4364,2258,0,없음,데이터없음,2,없음,0,0,216,-5.9,-2.7,0.0,0.0,0,2023,2,15,0,0,0
2023-02-15,성내동,5540,4452,1088,0,없음,데이터없음,2,없음,0,0,106,-0.7,1.0,5.0,20.9,0,2023,2,15,0,0,0
2023-02-15,양양읍,24402,17990,6412,0,없음,데이터없음,2,없음,0,0,90,-3.0,-0.2,2.0,0.3,0,2023,2,15,0,0,0
2023-02-15,황지동,14158,11168,2989,0,없음,데이터없음,2,없음,0,0,216,-5.9,-2.7,0.0,0.0,0,2023,2,15,0,0,0
2023-02-16,대관령면,22624,6923,15701,0,없음,데이터없음,3,없음,0,0,100,-13.7,-0.4,0.0,0.0,0,2023,2,16,0,0,0
2023-02-16,문곡소도동,6090,4032,2058,0,없음,데이터없음,3,없음,0,0,216,-9.5,1.2,0.0,0.0,0,2023,2,16,0,0,0
2023-02-16,성내동,5320,4252,1068,0,없음,데이터없음,3,없음,0,0,106,-1.4,7.2,0.0,0.0,0,2023,2,16,0,0,0
2023-02-16,양양읍,23538,17272,6265,0,없음,데이터없음,3,없음,0,0,90,-4.1,5.7,0.0,0.0,0,2023,2,16,0,0,0
2023-02-16,황지동,11466,9076,2390,0,없음,데이터없음,3,없음,0,0,216,-9.5,1.2,0.0,0.0,0,2023,2,16,0,0,0
2023-02-17,대관령면,29358,7301,22057,0,없음,데이터없음,4,없음,0,0,100,-9.2,4.5,0.0,0.0,0,2023,2,17,0,0,0
2023-02-17,문곡소도동,7200,4484,2716,0,없음,데이터없음,4,없음,0,0,216,-5.3,6.0,0.0,0.0,0,2023,2,17,0,0,0
2023-02-17,성내동,6202,4910,1292,0,없음,데이터없음,4,없음,0,0,106,2.2,10.0,0.0,0.0,0,2023,2,17,0,0,0
2023-02-17,양양읍,27898,18557,9342,0,없음,데이터없음,4,없음,0,0,90,1.7,9.6,0.0,0.0,0,2023,2,17,0,0,0
2023-02-17,황지동,14200,10728,3472,0,없음,데이터없음,4,없음,0,0,216,-5.3,6.0,0.0,0.0,0,2023,2,17,0,0,0
2023-02-18,대관령면,42567,6720,35847,0,없음,데이터없음,5,없음,0,0,100,-2.1,5.4,0.0,0.0,0,2023,2,18,1,1,0
2023-02-18,문곡소도동,10902,4746,6156,0,없음,데이터없음,5,없음,0,0,216,-2.0,7.4,0.0,0.0,0,2023,2,18,1,1,0
2023-02-18,성내동,6332,4529,1802,0,없음,데이터없음,5,없음,0,0,106,5.0,9.9,0.0,0.0,0,2023,2,18,1,1,0
2023-02-18,양양읍,30240,16079,14161,0,없음,데이터없음,5,없음,0,0,90,1.9,8.1,0.0,0.0,0,2023,2,18,1,1,0
2023-02-18,황지동,14126,9670,4456,0,없음,데이터없음,5,없음,0,0,216,-2.0,7.4,0.0,0.0,0,2023,2,18,1,1,0
2023-02-19,대관령면,40568,6422,34146,0,없음,데이터없음,6,없음,0,0,100,-3.5,2.4,0.0,0.0,0,2023,2,19,1,1,0
2023-02-19,문곡소도동,10286,4406,5880,0,없음,데이터없음,6,없음,0,0,216,-3.3,4.0,0.0,0.0,0,2023,2,19,1,1,0
2023-02-19,성내동,6478,4652,1827,0,없음,데이터없음,6,없음,0,0,106,4.5,11.5,0.0,0.0,0,2023,2,19,1,1,0
2023-02-19,양양읍,36824,16832,19992,0,없음,데이터없음,6,없음,0,0,90,1.9,10.1,0.0,0.0,0,2023,2,19,1,1,0
2023-02-19,황지동,12946,8624,4322,0,없음,데이터없음,6,없음,0,0,216,-3.3,4.0,0.0,0.0,0,2023,2,19,1,1,0
2023-02-20,대관령면,26688,7413,19274,0,없음,데이터없음,0,없음,0,0,100,-11.2,-1.8,0.0,0.0,0,2023,2,20,0,0,0
2023-02-20,문곡소도동,6108,4448,1659,0,없음,데이터없음,0,없음,0,0,216,-8.4,-0.5,0.0,0.0,0,2023,2,20,0,0,0
2023-02-20,성내동,6352,4960,1393,0,없음,데이터없음,0,없음,0,0,106,1.2,6.9,0.0,0.0,0,2023,2,20,0,0,0
2023-02-20,양양읍,28595,18851,9744,0,없음,데이터없음,0,없음,0,0,90,-1.8,4.8,0.0,0.0,0,2023,2,20,0,0,0
2023-02-20,황지동,14850,11431,3420,0,없음,데이터없음,0,없음,0,0,216,-8.4,-0.5,0.0,0.0,0,2023,2,20,0,0,0
2023-02-21,대관령면,22824,7276,15547,0,없음,데이터없음,1,없음,0,0,100,-16.3,-2.3,0.0,0.0,0,2023,2,21,0,0,0
2023-02-21,문곡소도동,6794,4585,2208,0,없음,데이터없음,1,없음,0,0,216,-11.7,0.4,0.0,0.0,0,2023,2,21,0,0,0
2023-02-21,성내동,7350,5702,1648,0,없음,데이터없음,1,없음,0,0,106,-0.8,3.1,0.0,0.0,0,2023,2,21,0,0,0
2023-02-21,양양읍,28332,19180,9152,0,없음,데이터없음,1,없음,0,0,90,-5.6,1.0,0.0,0.0,0,2023,2,21,0,0,0
