datetime,hour,STN,TA,RN,SD_TOT
2023-09-02,15,135,27.6,0.0,
2023-09-02,16,135,25.6,0.0,
2023-09-02,17,135,25.0,0.0,
2023-09-02,18,135,25.5,0.0,
2023-09-02,19,135,24.6,0.0,
2023-09-02,20,135,22.8,0.2,
2023-09-02,21,135,22.6,0.3,
2023-09-02,22,135,22.7,0.0,
2023-09-02,23,135,22.0,0.0,
2023-09-03,0,135,22.0,0.0,
2023-09-03,1,135,21.7,0.0,
2023-09-03,2,135,21.7,0.0,
2023-09-03,3,135,21.7,0.0,
2023-09-03,4,135,21.7,0.2,
2023-09-03,5,135,21.7,0.0,
2023-09-03,6,135,21.6,0.0,
2023-09-03,7,135,21.7,0.0,
2023-09-03,8,135,22.5,0.0,
2023-09-03,9,135,23.2,0.0,
2023-09-03,10,135,24.3,0.0,
2023-09-03,11,135,25.3,0.0,
2023-09-03,12,135,25.8,0.0,
2023-09-03,13,135,26.7,0.0,
2023-09-03,14,135,27.2,0.0,
2023-09-03,15,135,28.1,0.0,
2023-09-03,16,135,28.3,0.0,
2023-09-03,17,135,27.6,0.0,
2023-09-03,18,135,26.5,0.0,
2023-09-03,19,135,25.5,0.0,
2023-09-03,20,135,24.0,0.0,
2023-09-03,21,135,23.6,0.0,
2023-09-03,22,135,24.1,0.0,
2023-09-03,23,135,23.4,0.0,
2023-09-04,0,135,23.7,0.0,
2023-09-04,1,135,23.2,0.0,
2023-09-04,2,135,23.6,0.0,
2023-09-04,3,135,23.3,0.0,
2023-09-04,4,135,23.3,0.0,
2023-09-04,5,135,23.2,0.0,
2023-09-04,6,135,23.1,0.0,
2023-09-04,7,135,23.7,0.0,
2023-09-04,8,135,24.1,0.0,
2023-09-04,9,135,25.6,0.0,
2023-09-04,10,135,27.0,0.0,
2023-09-04,11,135,27.7,0.0,
2023-09-04,12,135,27.7,0.0,
2023-09-04,13,135,28.8,0.0,
2023-09-04,14,135,28.9,0.0,
2023-09-04,15,135,29.2,0.0,
2023-09-04,16,135,29.2,0.0,
2023-09-04,17,135,28.5,0.0,
2023-09-04,18,135,26.8,0.0,
2023-09-04,19,135,25.4,0.0,
2023-09-04,20,135,24.3,0.0,
2023-09-04,21,135,24.4,0.0,
2023-09-04,22,135,24.4,0.0,
2023-09-04,23,135,24.2,0.0,
2023-09-05,0,135,23.5,0.0,
2023-09-05,1,135,23.5,0.0,
2023-09-05,2,135,22.6,0.0,
2023-09-05,3,135,22.6,0.0,
2023-09-05,4,135,21.8,0.0,
2023-09-05,5,135,20.6,0.0,
2023-09-05,6,135,20.9,0.0,
2023-09-05,7,135,21.5,0.0,
2023-09-05,8,135,24.1,0.0,
2023-09-05,9,135,25.5,0.0,
2023-09-05,10,135,25.7,0.0,
2023-09-05,11,135,26.8,0.0,
2023-09-05,12,135,28.2,0.0,
2023-09-05,13,135,28.0,0.0,
2023-09-05,14,135,27.7,0.0,
2023-09-05,15,135,28.1,0.0,
2023-09-05,16,135,28.2,0.0,
2023-09-05,17,135,28.3,0.0,
2023-09-05,18,135,24.6,0.0,
2023-09-05,19,135,23.3,0.0,
2023-09-05,20,135,22.2,0.0,
2023-09-05,21,135,21.5,0.0,
2023-09-05,22,135,20.6,0.0,
2023-09-05,23,135,20.2,0.0,
2023-09-06,0,135,19.0,0.0,
2023-09-06,1,135,18.8,0.0,
2023-09-06,2,135,18.3,0.0,
2023-09-06,3,135,18.5,0.0,
2023-09-06,4,135,18.2,0.0,
2023-09-06,5,135,17.8,0.0,
2023-09-06,6,135,17.3,0.0,
2023-09-06,7,135,18.6,0.0,
2023-09-06,8,135,21.6,0.0,
2023-09-06,9,135,24.5,0.0,
2023-09-06,10,135,26.3,0.0,
2023-09-06,11,135,26.7,0.0,
2023-09-06,12,135,26.5,0.0,
2023-09-06,13,135,27.4,0.0,
2023-09-06,14,135,28.7,0.0,
2023-09-06,15,135,29.0,0.0,
2023-09-06,16,135,28.2,0.0,
2023-09-06,17,135,28.1,0.0,
2023-09-06,18,135,26.2,0.0,
2023-09-06,19,135,23.1,0.0,
2023-09-06,20,135,22.0,0.0,
2023-09-06,21,135,22.2,0.0,
2023-09-06,22,135,21.1,0.0,
2023-09-06,23,135,21.3,0.0,
2023-09-07,0,135,19.7,0.0,
2023-09-07,1,135,19.1,0.0,
2023-09-07,2,135,18.2,0.0,
2023-09-07,3,135,17.6,0.0,
2023-09-07,4,135,16.8,0.0,
2023-09-07,5,135,16.2,0.0,
2023-09-07,6,135,15.6,0.0,
2023-09-07,7,135,16.2,0.0,
2023-09-07,8,135,19.1,0.0,
2023-09-07,9,135,22.2,0.0,
2023-09-07,10,135,23.7,0.0,
2023-09-07,11,135,24.9,0.0,
2023-09-07,12,135,25.6,0.0,
2023-09-07,13,135,26.5,0.0,
2023-09-07,14,135,27.0,0.0,
2023-09-07,15,135,27.3,0.0,
2023-09-07,16,135,27.6,0.0,
2023-09-07,17,135,27.2,0.0,
2023-09-07,18,135,24.8,0.0,
2023-09-07,19,135,22.0,0.0,
2023-09-07,20,135,20.2,0.0,
2023-09-07,21,135,19.5,0.0,
2023-09-07,22,135,19.9,0.0,
2023-09-07,23,135,18.2,0.0,
2023-09-08,0,135,17.2,0.0,
2023-09-08,1,135,16.8,0.0,
2023-09-08,2,135,16.5,0.0,
2023-09-08,3,135,15.6,0.0,
2023-09-08,4,135,15.6,0.0,
2023-09-08,5,135,15.1,0.0,
2023-09-08,6,135,14.6,0.0,
2023-09-08,7,135,15.8,0.0,
2023-09-08,8,135,18.5,0.0,
2023-09-08,9,135,22.2,0.0,
2023-09-08,10,135,23.9,0.0,
2023-09-08,11,135,25.0,0.0,
2023-09-08,12,135,24.7,0.0,
2023-09-08,13,135,26.1,0.0,
2023-09-08,14,135,27.1,0.0,
2023-09-08,15,135,26.7,0.0,
2023-09-08,16,135,26.7,0.0,
2023-09-08,17,135,26.5,0.0,
2023-09-08,18,135,23.7,0.0,
2023-09-08,19,135,20.8,0.0,
2023-09-08,20,135,19.6,0.0,
2023-09-08,21,135,18.6,0.0,
2023-09-08,22,135,17.7,0.0,
2023-09-08,23,135,17.5,0.0,
2023-09-09,0,135,16.7,0.0,
2023-09-09,1,135,15.8,0.0,
2023-09-09,2,135,16.2,0.0,
2023-09-09,3,135,15.6,0.0,
2023-09-09,4,135,15.1,0.0,
2023-09-09,5,135,15.2,0.0,
2023-09-09,6,135,15.1,0.0,
2023-09-09,7,135,15.8,0.0,
2023-09-09,8,135,18.2,0.0,
2023-09-09,9,135,21.3,0.0,
2023-09-09,10,135,23.8,0.0,
2023-09-09,11,135,25.5,0.0,
2023-09-09,12,135,26.2,0.0,
2023-09-09,13,135,27.8,0.0,
2023-09-09,14,135,28.1,0.0,
2023-09-09,15,135,28.2,0.0,
2023-09-09,16,135,28.2,0.0,
2023-09-09,17,135,27.5,0.0,
2023-09-09,18,135,25.0,0.0,
2023-09-09,19,135,22.1,0.0,
2023-09-09,20,135,20.8,0.0,
2023-09-09,21,135,19.8,0.0,
2023-09-09,22,135,18.8,0.0,
2023-09-09,23,135,17.8,0.0,
2023-09-10,0,135,17.2,0.0,
2023-09-10,1,135,16.6,0.0,
2023-09-10,2,135,16.2,0.0,
2023-09-10,3,135,16.3,0.0,
2023-09-10,4,135,15.8,0.0,
2023-09-10,5,135,15.3,0.0,
2023-09-10,6,135,15.6,0.0,
2023-09-10,7,135,15.8,0.0,
2023-09-10,8,135,19.3,0.0,
2023-09-10,9,135,21.7,0.0,
2023-09-10,10,135,23.6,0.0,
2023-09-10,11,135,25.2,0.0,
2023-09-10,12,135,26.0,0.0,
2023-09-10,13,135,26.8,0.0,
2023-09-10,14,135,27.1,0.0,
2023-09-10,15,135,27.0,0.0,
2023-09-10,16,135,27.9,0.0,
2023-09-10,17,135,27.0,0.0,
2023-09-10,18,135,25.0,0.0,
2023-09-10,19,135,22.7,0.0,
2023-09-10,20,135,21.2,0.0,
2023-09-10,21,135,20.1,0.0,
2023-09-10,22,135,18.9,0.0,
2023-09-10,23,135,18.7,0.0,
2023-09-11,0,135,18.5,0.0,
2023-09-11,1,135,18.7,0.0,
2023-09-11,2,135,18.8,0.0,
2023-09-11,3,135,18.5,0.0,
2023-09-11,4,135,17.8,0.0,
2023-09-11,5,135,17.7,0.0,
2023-09-11,6,135,17.6,0.0,
2023-09-11,7,135,17.9,0.0,
2023-09-11,8,135,20.4,0.0,
2023-09-11,9,135,22.6,0.0,
2023-09-11,10,135,25.2,0.0,
2023-09-11,11,135,26.9,0.0,
2023-09-11,12,135,27.7,0.0,
2023-09-11,13,135,28.8,0.0,
2023-09-11,14,135,27.6,0.0,
2023-09-11,15,135,29.3,0.0,
2023-09-11,16,135,28.7,0.0,
2023-09-11,17,135,28.0,0.0,
2023-09-11,18,135,25.2,0.0,
2023-09-11,19,135,23.4,0.0,
2023-09-11,20,135,22.0,0.0,
2023-09-11,21,135,21.8,0.0,
2023-09-11,22,135,22.1,0.0,
2023-09-11,23,135,23.0,0.0,
2023-09-12,0,135,23.1,0.0,
2023-09-12,1,135,22.4,0.0,
2023-09-12,2,135,21.2,0.0,
2023-09-12,3,135,19.8,0.0,
2023-09-12,4,135,19.7,0.0,
2023-09-12,5,135,19.6,0.0,
2023-09-12,6,135,19.2,0.0,
2023-09-12,7,135,19.7,0.0,
2023-09-12,8,135,21.2,0.0,
2023-09-12,9,135,23.3,0.0,
2023-09-12,10,135,24.7,0.0,
2023-09-12,11,135,26.4,0.0,
2023-09-12,12,135,27.6,0.0,
2023-09-12,13,135,26.9,0.0,
2023-09-12,14,135,27.8,0.0,
2023-09-12,15,135,27.5,0.0,
2023-09-12,16,135,27.2,0.0,
2023-09-12,17,135,26.3,0.0,
2023-09-12,18,135,25.6,0.0,
2023-09-12,19,135,24.6,0.0,
2023-09-12,20,135,24.0,0.0,
2023-09-12,21,135,23.6,0.0,
2023-09-12,22,135,23.2,0.0,
2023-09-12,23,135,22.8,0.0,
2023-09-13,0,135,22.1,0.0,
2023-09-13,1,135,21.7,0.0,
2023-09-13,2,135,21.3,0.0,
2023-09-13,3,135,21.0,0.0,
2023-09-13,4,135,20.8,0.0,
2023-09-13,5,135,20.8,0.0,
2023-09-13,6,135,20.5,0.5,
2023-09-13,7,135,20.5,0.1,
2023-09-13,8,135,21.1,0.0,
2023-09-13,9,135,22.0,0.2,
2023-09-13,10,135,22.5,0.0,
2023-09-13,11,135,22.8,0.0,
2023-09-13,12,135,23.2,0.0,
2023-09-13,13,135,23.8,0.0,
2023-09-13,14,135,23.8,0.0,
2023-09-13,15,135,23.0,0.2,
2023-09-13,16,135,23.0,0.0,
2023-09-13,17,135,22.5,0.0,
2023-09-13,18,135,22.2,0.0,
2023-09-13,19,135,21.8,0.6,
2023-09-13,20,135,21.7,0.4,
2023-09-13,21,135,20.5,0.1,
2023-09-13,22,135,20.1,0.2,
2023-09-13,23,135,19.7,0.2,
2023-09-14,0,135,19.7,0.2,
2023-09-14,1,135,19.7,0.0,
2023-09-14,2,135,19.6,0.5,
2023-09-14,3,135,19.7,1.1,
2023-09-14,4,135,19.6,0.3,
2023-09-14,5,135,19.4,0.5,
2023-09-14,6,135,19.3,0.8,
2023-09-14,7,135,19.5,1.2,
2023-09-14,8,135,20.0,0.4,
2023-09-14,9,135,20.5,0.1,
2023-09-14,10,135,21.0,0.0,
2023-09-14,11,135,21.3,0.0,
2023-09-14,12,135,22.2,0.0,
2023-09-14,13,135,22.9,0.0,
2023-09-14,14,135,22.6,0.0,
2023-09-14,15,135,21.7,0.0,
2023-09-14,16,135,22.1,0.0,
2023-09-14,17,135,22.2,0.0,
2023-09-14,18,135,22.1,0.0,
2023-09-14,19,135,22.1,0.0,
2023-09-14,20,135,21.3,0.0,
2023-09-14,21,135,21.2,0.0,
2023-09-14,22,135,21.3,0.0,
2023-09-14,23,135,21.5,0.3,
2023-09-15,0,135,21.0,0.4,
2023-09-15,1,135,20.9,0.2,
2023-09-15,2,135,20.6,0.7,
2023-09-15,3,135,20.6,0.2,
2023-09-15,4,135,20.3,0.3,
2023-09-15,5,135,20.8,0.2,
2023-09-15,6,135,20.6,0.0,
2023-09-15,7,135,20.2,1.2,
2023-09-15,8,135,20.3,2.1,
2023-09-15,9,135,20.6,4.3,
2023-09-15,10,135,21.0,3.9,
2023-09-15,11,135,21.1,0.9,
2023-09-15,12,135,21.2,1.5,
2023-09-15,13,135,21.6,0.9,
2023-09-15,14,135,21.6,1.6,
2023-09-15,15,135,21.8,0.2,
2023-09-15,16,135,22.6,0.0,
2023-09-15,17,135,22.1,0.0,
2023-09-15,18,135,21.9,0.0,
2023-09-15,19,135,21.4,0.5,
2023-09-15,20,135,21.7,0.4,
2023-09-15,21,135,21.5,0.0,
2023-09-15,22,135,21.5,0.0,
2023-09-15,23,135,21.6,0.0,
2023-09-16,0,135,21.5,0.0,
2023-09-16,1,135,21.5,0.0,
2023-09-16,2,135,21.2,0.0,
2023-09-16,3,135,21.2,0.0,
2023-09-16,4,135,21.2,0.0,
2023-09-16,5,135,21.3,0.0,
2023-09-16,6,135,21.2,0.1,
2023-09-16,7,135,21.6,0.0,
2023-09-16,8,135,22.2,0.0,
2023-09-16,9,135,22.7,0.2,
2023-09-16,10,135,23.2,0.0,
2023-09-16,11,135,25.0,0.0,
2023-09-16,12,135,25.8,0.0,
2023-09-16,13,135,25.0,0.0,
2023-09-16,14,135,23.7,0.3,
2023-09-16,15,135,23.1,1.9,
2023-09-16,16,135,22.0,8.0,
2023-09-16,17,135,21.8,10.7,
2023-09-16,18,135,21.7,14.2,
2023-09-16,19,135,21.2,0.3,
2023-09-16,20,135,21.3,0.0,
2023-09-16,21,135,21.5,0.0,
2023-09-16,22,135,21.7,0.0,
2023-09-16,23,135,21.7,0.0,
2023-09-17,0,135,21.3,0.0,
2023-09-17,1,135,21.2,0.0,
2023-09-17,2,135,21.0,0.0,
2023-09-17,3,135,20.8,0.0,
2023-09-17,4,135,20.7,0.0,
2023-09-17,5,135,20.7,0.1,
2023-09-17,6,135,20.7,0.1,
2023-09-17,7,135,20.7,0.0,
2023-09-17,8,135,21.3,0.1,
2023-09-17,9,135,22.9,0.0,
2023-09-17,10,135,24.0,0.0,
2023-09-17,11,135,25.2,0.0,
2023-09-17,12,135,25.8,0.0,
2023-09-17,13,135,26.1,0.0,
2023-09-17,14,135,26.3,0.0,
2023-09-17,15,135,26.7,0.0,
2023-09-17,16,135,26.9,0.0,
2023-09-17,17,135,26.2,0.0,
2023-09-17,18,135,25.3,0.0,
2023-09-17,19,135,23.1,0.0,
2023-09-17,20,135,22.7,0.0,
2023-09-17,21,135,22.2,0.0,
2023-09-17,22,135,21.7,0.0,
2023-09-17,23,135,21.5,0.0,
2023-09-18,0,135,21.8,0.0,
2023-09-18,1,135,22.0,0.0,
2023-09-18,2,135,22.0,0.0,
2023-09-18,3,135,20.9,0.0,
2023-09-18,4,135,20.7,0.0,
2023-09-18,5,135,20.5,0.0,
2023-09-18,6,135,20.3,0.0,
2023-09-18,7,135,20.2,0.0,
2023-09-18,8,135,21.6,0.0,
2023-09-18,9,135,24.1,0.0,
2023-09-18,10,135,25.7,0.0,
2023-09-18,11,135,25.7,0.0,
2023-09-18,12,135,27.4,0.0,
2023-09-18,13,135,28.7,0.0,
2023-09-18,14,135,28.4,0.0,
2023-09-18,15,135,29.2,0.0,
2023-09-18,16,135,28.1,0.0,
2023-09-18,17,135,28.0,0.0,
2023-09-18,18,135,26.5,0.0,
2023-09-18,19,135,24.2,0.0,
2023-09-18,20,135,23.4,0.0,
2023-09-18,21,135,23.2,0.0,
2023-09-18,22,135,23.0,0.0,
2023-09-18,23,135,21.7,0.0,
2023-09-19,0,135,21.3,0.0,
2023-09-19,1,135,20.2,0.0,
2023-09-19,2,135,20.7,0.0,
2023-09-19,3,135,19.7,0.0,
2023-09-19,4,135,19.7,0.0,
2023-09-19,5,135,18.7,0.0,
2023-09-19,6,135,19.0,0.0,
2023-09-19,7,135,19.4,0.0,
2023-09-19,8,135,20.8,0.0,
2023-09-19,9,135,22.5,0.0,
2023-09-19,10,135,23.5,0.0,
2023-09-19,11,135,24.5,0.0,
2023-09-19,12,135,25.5,0.0,
2023-09-19,13,135,26.4,0.0,
2023-09-19,14,135,25.9,0.0,
2023-09-19,15,135,26.8,0.0,
2023-09-19,16,135,26.5,0.0,
2023-09-19,17,135,25.8,0.0,
2023-09-19,18,135,24.3,0.0,
2023-09-19,19,135,22.1,0.0,
2023-09-19,20,135,21.3,0.0,
2023-09-19,21,135,21.5,0.0,
2023-09-19,22,135,20.4,0.0,
2023-09-19,23,135,20.2,0.0,
2023-09-20,0,135,20.6,0.0,
2023-09-20,1,135,19.8,0.0,
2023-09-20,2,135,19.9,0.0,
2023-09-20,3,135,19.6,0.0,
2023-09-20,4,135,19.6,0.0,
2023-09-20,5,135,20.0,0.0,
2023-09-20,6,135,19.5,0.1,
2023-09-20,7,135,19.7,0.0,
2023-09-20,8,135,20.2,0.0,
2023-09-20,9,135,21.1,0.1,
2023-09-20,10,135,22.2,0.0,
2023-09-20,11,135,21.5,0.0,
2023-09-20,12,135,21.1,0.6,
2023-09-20,13,135,20.7,2.1,
2023-09-20,14,135,20.7,1.4,
2023-09-20,15,135,20.5,3.5,
2023-09-20,16,135,20.1,11.1,
2023-09-20,17,135,19.8,11.7,
2023-09-20,18,135,19.6,12.0,
2023-09-20,19,135,19.7,3.2,
2023-09-20,20,135,19.7,5.6,
2023-09-20,21,135,19.3,18.9,
2023-09-20,22,135,19.5,8.4,
2023-09-20,23,135,19.3,7.6,
2023-09-21,0,135,19.2,8.2,
2023-09-21,1,135,19.2,3.5,
2023-09-21,2,135,19.0,0.1,
2023-09-21,3,135,18.7,0.1,
2023-09-21,4,135,18.3,0.2,
2023-09-21,5,135,18.0,0.3,
2023-09-21,6,135,18.0,0.1,
2023-09-21,7,135,18.1,0.0,
2023-09-21,8,135,18.2,0.0,
2023-09-21,9,135,18.6,0.0,
2023-09-21,10,135,19.0,0.0,
2023-09-21,11,135,18.6,0.1,
2023-09-21,12,135,18.3,0.6,
2023-09-21,13,135,18.4,0.6,
2023-09-21,14,135,20.2,0.1,
2023-09-21,15,135,19.5,0.0,
2023-09-21,16,135,18.5,0.0,
2023-09-21,17,135,18.5,0.0,
2023-09-21,18,135,18.0,0.2,
2023-09-21,19,135,18.0,0.2,
2023-09-21,20,135,18.0,0.0,
2023-09-21,21,135,18.1,0.0,
2023-09-21,22,135,17.8,0.0,
2023-09-21,23,135,17.7,0.0,
2023-09-22,0,135,17.5,0.3,
2023-09-22,1,135,17.2,0.0,
2023-09-22,2,135,17.1,0.0,
2023-09-22,3,135,16.8,0.0,
2023-09-22,4,135,16.1,0.0,
2023-09-22,5,135,15.5,0.0,
2023-09-22,6,135,15.4,0.0,
2023-09-22,7,135,15.3,0.0,
2023-09-22,8,135,16.1,0.0,
2023-09-22,9,135,17.5,0.0,
2023-09-22,10,135,19.2,0.0,
2023-09-22,11,135,21.7,0.0,
2023-09-22,12,135,21.8,0.0,
2023-09-22,13,135,22.8,0.0,
2023-09-22,14,135,22.5,0.0,
2023-09-22,15,135,23.8,0.0,
2023-09-22,16,135,24.0,0.0,
2023-09-22,17,135,23.5,0.0,
2023-09-22,18,135,19.9,0.0,
2023-09-22,19,135,18.2,0.0,
2023-09-22,20,135,16.2,0.0,
2023-09-22,21,135,15.4,0.0,
2023-09-22,22,135,14.8,0.0,
2023-09-22,23,135,15.1,0.0,
2023-09-23,0,135,14.3,0.0,
2023-09-23,1,135,14.6,0.0,
2023-09-23,2,135,14.0,0.0,
2023-09-23,3,135,13.1,0.0,
2023-09-23,4,135,12.3,0.0,
2023-09-23,5,135,12.3,0.0,
2023-09-23,6,135,12.1,0.0,
2023-09-23,7,135,12.6,0.0,
2023-09-23,8,135,14.6,0.0,
2023-09-23,9,135,18.0,0.0,
2023-09-23,10,135,20.7,0.0,
2023-09-23,11,135,22.0,0.0,
2023-09-23,12,135,22.1,0.0,
2023-09-23,13,135,22.2,0.0,
2023-09-23,14,135,22.7,0.0,
2023-09-23,15,135,22.2,0.0,
2023-09-23,16,135,22.7,0.0,
2023-09-23,17,135,22.5,0.0,
2023-09-23,18,135,20.7,0.0,
2023-09-23,19,135,18.9,0.0,
2023-09-23,20,135,17.5,0.0,
2023-09-23,21,135,16.8,0.0,
2023-09-23,22,135,17.1,0.0,
2023-09-23,23,135,16.5,0.0,
2023-09-24,0,135,17.3,0.0,
2023-09-24,1,135,15.7,0.0,
2023-09-24,2,135,15.2,0.0,
2023-09-24,3,135,15.2,0.0,
2023-09-24,4,135,14.8,0.0,
2023-09-24,5,135,14.4,0.0,
2023-09-24,6,135,14.5,0.0,
2023-09-24,7,135,14.5,0.0,
2023-09-24,8,135,18.5,0.0,
2023-09-24,9,135,19.3,0.0,
2023-09-24,10,135,20.3,0.0,
2023-09-24,11,135,21.1,0.0,
2023-09-24,12,135,21.9,0.0,
2023-09-24,13,135,22.7,0.0,
2023-09-24,14,135,22.7,0.0,
2023-09-24,15,135,23.1,0.0,
2023-09-24,16,135,22.9,0.0,
2023-09-24,17,135,21.8,0.0,
2023-09-24,18,135,20.4,0.0,
2023-09-24,19,135,19.2,0.0,
2023-09-24,20,135,18.1,0.0,
2023-09-24,21,135,17.4,0.0,
2023-09-24,22,135,16.3,0.0,
2023-09-24,23,135,15.9,0.0,
2023-09-25,0,135,15.8,0.0,
2023-09-25,1,135,15.8,0.0,
2023-09-25,2,135,16.1,0.0,
2023-09-25,3,135,15.7,0.0,
2023-09-25,4,135,15.5,0.0,
2023-09-25,5,135,15.6,0.0,
2023-09-25,6,135,15.8,0.0,
2023-09-25,7,135,15.8,0.0,
2023-09-25,8,135,17.1,0.0,
2023-09-25,9,135,18.3,0.0,
2023-09-25,10,135,19.1,0.0,
2023-09-25,11,135,21.7,0.0,
2023-09-25,12,135,22.2,0.0,
2023-09-25,13,135,23.3,0.0,
2023-09-25,14,135,23.5,0.0,
2023-09-25,15,135,24.1,0.0,
2023-09-25,16,135,23.1,0.0,
2023-09-25,17,135,22.7,0.0,
2023-09-25,18,135,21.5,0.0,
2023-09-25,19,135,20.5,0.0,
2023-09-25,20,135,19.6,0.6,
2023-09-25,21,135,19.5,0.0,
2023-09-25,22,135,19.3,0.4,
2023-09-25,23,135,19.2,0.2,
2023-09-26,0,135,19.0,0.2,
2023-09-26,1,135,19.1,0.0,
2023-09-26,2,135,18.8,0.1,
2023-09-26,3,135,19.1,0.2,
2023-09-26,4,135,18.8,1.7,
2023-09-26,5,135,18.7,2.1,
2023-09-26,6,135,18.7,6.0,
2023-09-26,7,135,18.6,5.9,
2023-09-26,8,135,18.6,3.1,
2023-09-26,9,135,18.8,2.2,
2023-09-26,10,135,18.8,1.0,
2023-09-26,11,135,19.0,1.2,
2023-09-26,12,135,19.1,0.7,
2023-09-26,13,135,19.2,0.0,
2023-09-26,14,135,19.2,0.6,
2023-09-26,15,135,19.3,0.6,
2023-09-26,16,135,19.3,0.6,
2023-09-26,17,135,19.5,0.2,
2023-09-26,18,135,19.5,0.4,
2023-09-26,19,135,19.5,0.3,
2023-09-26,20,135,19.3,0.0,
2023-09-26,21,135,19.3,0.0,
2023-09-26,22,135,19.2,0.0,
2023-09-26,23,135,19.2,0.1,
2023-09-27,0,135,19.2,0.0,
2023-09-27,1,135,19.2,0.0,
2023-09-27,2,135,19.2,0.0,
2023-09-27,3,135,19.2,0.0,
2023-09-27,4,135,19.3,0.0,
2023-09-27,5,135,19.2,0.4,
2023-09-27,6,135,19.3,0.2,
2023-09-27,7,135,19.3,0.8,
2023-09-27,8,135,19.7,0.1,
2023-09-27,9,135,20.2,0.1,
2023-09-27,10,135,21.2,0.0,
2023-09-27,11,135,21.6,0.1,
2023-09-27,12,135,22.2,0.0,
2023-09-27,13,135,23.0,0.0,
2023-09-27,14,135,23.1,0.0,
2023-09-27,15,135,22.2,0.0,
2023-09-27,16,135,22.6,0.0,
2023-09-27,17,135,21.3,0.0,
2023-09-27,18,135,20.7,0.0,
2023-09-27,19,135,20.8,0.0,
2023-09-27,20,135,20.8,0.0,
2023-09-27,21,135,20.7,0.0,
2023-09-27,22,135,20.7,0.0,
2023-09-27,23,135,20.3,0.0,
2023-09-28,0,135,20.3,0.0,
2023-09-28,1,135,20.2,0.0,
2023-09-28,2,135,20.1,0.0,
2023-09-28,3,135,20.0,0.0,
2023-09-28,4,135,19.7,0.0,
2023-09-28,5,135,19.5,0.0,
2023-09-28,6,135,19.7,0.0,
2023-09-28,7,135,19.7,0.0,
2023-09-28,8,135,20.0,0.0,
2023-09-28,9,135,20.5,0.0,
2023-09-28,10,135,20.6,0.0,
2023-09-28,11,135,23.0,0.0,
2023-09-28,12,135,23.7,0.0,
2023-09-28,13,135,24.7,0.0,
2023-09-28,14,135,25.0,0.0,
2023-09-28,15,135,24.9,0.0,
2023-09-28,16,135,24.9,0.0,
2023-09-28,17,135,24.3,0.0,
2023-09-28,18,135,22.7,0.0,
2023-09-28,19,135,19.8,0.0,
2023-09-28,20,135,18.2,0.0,
2023-09-28,21,135,19.5,0.0,
2023-09-28,22,135,20.5,0.0,
2023-09-28,23,135,20.2,0.0,
2023-09-29,0,135,19.2,0.0,
2023-09-29,1,135,18.8,0.0,
2023-09-29,2,135,16.5,0.0,
2023-09-29,3,135,16.3,0.0,
2023-09-29,4,135,18.0,0.0,
2023-09-29,5,135,16.7,0.0,
2023-09-29,6,135,15.3,0.0,
2023-09-29,7,135,15.5,0.0,
2023-09-29,8,135,17.7,0.0,
2023-09-29,9,135,17.5,0.0,
2023-09-29,10,135,20.8,0.0,
2023-09-29,11,135,22.7,0.0,
2023-09-29,12,135,23.2,0.0,
2023-09-29,13,135,23.7,0.0,
2023-09-29,14,135,23.2,0.0,
2023-09-29,15,135,23.7,0.0,
2023-09-29,16,135,23.2,0.0,
2023-09-29,17,135,22.2,0.0,
2023-09-29,18,135,19.8,0.0,
2023-09-29,19,135,18.8,0.0,
2023-09-29,20,135,18.2,0.0,
2023-09-29,21,135,17.1,0.0,
2023-09-29,22,135,17.4,0.0,
2023-09-29,23,135,17.2,0.0,
2023-09-30,0,135,17.3,0.0,
2023-09-30,1,135,16.1,0.0,
2023-09-30,2,135,16.9,0.0,
2023-09-30,3,135,17.0,0.0,
2023-09-30,4,135,16.3,1.6,
2023-09-30,5,135,14.5,0.9,
2023-09-30,6,135,14.1,1.2,
2023-09-30,7,135,13.8,1.0,
2023-09-30,8,135,14.0,0.0,
2023-09-30,9,135,14.6,0.0,
2023-09-30,10,135,16.2,0.0,
2023-09-30,11,135,19.0,0.0,
2023-09-30,12,135,20.7,0.0,
2023-09-30,13,135,21.3,0.0,
2023-09-30,14,135,22.2,0.0,
2023-09-30,15,135,22.2,0.0,
2023-09-30,16,135,22.0,0.0,
2023-09-30,17,135,20.7,0.0,
2023-09-30,18,135,19.8,0.0,
2023-09-30,19,135,19.3,0.0,
2023-09-30,20,135,18.8,0.0,
2023-09-30,21,135,18.3,0.0,
2023-09-30,22,135,18.2,0.0,
2023-09-30,23,135,17.8,0.0,
2023-05-01,0,221,12.0,0.0,
2023-05-01,1,221,11.4,0.1,
2023-05-01,2,221,9.9,0.2,
2023-05-01,3,221,10.0,0.0,
2023-05-01,4,221,9.4,0.0,
2023-05-01,5,221,7.2,0.0,
2023-05-01,6,221,5.5,0.0,
2023-05-01,7,221,9.0,0.0,
2023-05-01,8,221,11.1,0.0,
2023-05-01,9,221,13.4,0.0,
2023-05-01,10,221,15.3,0.0,
2023-05-01,11,221,16.3,0.0,
2023-05-01,12,221,17.5,0.0,
2023-05-01,13,221,17.5,0.0,
2023-05-01,14,221,17.3,0.0,
2023-05-01,15,221,18.7,0.0,
2023-05-01,16,221,18.8,0.0,
